StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
39,39F,"He et al., 2024",2024,"Jining City, Shandong Province, China","33°02_N, 116°23_E",33.033333,La20-40,116.383333,Lo-0-180,67.91666412,MAP600-1200,15.30000019,MAT15,,Garlic,"Garlic, Maize",Maize,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Amaryllidaceae to Poaceae,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D10,D20-30,,15,2,R2,30,ITS1,,Fungal Richness,Fungal Richness,243.856625,59.24746407,228.5115,38.49663785,8,8,-0.064993913,0.010926349,,,,,7.63,-0.006574646,,1.231,0.073585612,,NA,NA,,0.88,0.204794413,,3.09,-0.232083066,,12.08,0.049263089,,12.78,0.185186515,,NA,NA,,NA,NA,,NA,NA
41,41C,"Hong et al., 2020",2020,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Chilli pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,707.33,97.83,766,41.03,3,3,0.079684852,0.007332812,,,,,5.442105263,0.228929488,,0.587006961,0.083381609,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,196.65,-0.21851406,,112.58,0.728961097,,NA,NA,,NA,NA
41,41D,"Hong et al., 2020",2020,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Chilli pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,235,90.72,447.33,13.58,3,3,0.643711063,0.049983485,,,,,4.526315789,0.285353783,,0.516821346,0.293557037,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,259.57,0.067659009,,144.49,0.026768413,,NA,NA,,NA,NA
42,42Q,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,1375.46,140.2547297,1467.495,75.26866922,4,4,0.064768645,0.003257117,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42R,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,1375.46,140.2547297,1380.1725,78.39236671,4,4,0.003420271,0.003405966,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42S,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,1388.8375,109.7812796,1404.5225,48.08860459,4,4,0.011230321,0.001855113,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42T,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,1388.8375,109.7812796,1453.905,70.19077361,4,4,0.045785974,0.002144723,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42U,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,1243.605,63.8011711,1452.905,104.5958554,4,4,0.155550581,0.00195368,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42V,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,1243.605,63.8011711,1445.1575,104.0682361,4,4,0.150203892,0.001954431,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42W,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,1430.6175,145.7310073,1252.325,83.2792301,4,4,-0.133104346,0.003699713,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42X,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,ITS1,,Fungal Richness,Fungal Richness,1430.6175,145.7310073,1551.7425,109.280522,4,4,0.081272324,0.003834059,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42Y,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,828.4643333,49.50606884,777.528,121.348,3,3,-0.06345413,0.009309452,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42Z,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,828.4643333,49.50606884,494.382,113.9659985,3,3,-0.516265289,0.018903763,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42AA,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,608.2396667,103.5011965,659.176,22.62129077,3,3,0.080421577,0.010044624,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42AB,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,608.2396667,103.5011965,380.5243333,97.05483643,3,3,-0.469018867,0.031336501,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42AC,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,493.0233333,252.879462,762.791,78.24457572,3,3,0.436427573,0.091201535,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42AD,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,493.0233333,252.879462,679.0696667,141.1530766,3,3,0.320167222,0.102096473,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42AE,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Pepper, Banana",Chilli pepper,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,824.8063333,93.17789937,528.682,67.77531624,3,3,-0.444761494,0.009732166,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
42,42AF,"Hong et al., 2023",2023,"Ledong County, Hainan Province, China","18°23_N, 108°44_E",18.383333,La20,108.733333,Lo-0-180,103.83334,MAP1200,25.508333,MAT15,,Banana,"Eggplant, Banana",Eggplant,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Musaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1-3,D5,,1.5,2,R2,3,ITS1,,Fungal Richness,Fungal Richness,824.8063333,93.17789937,556.589,119.3395487,3,3,-0.393321525,0.019578247,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
46,46D,"Jiang et al., 2022",2022,"Yunnan Academy of Tobacco Agricultural Sciences’ Research Station in Yuxi, Yunnan, China","24°14_N, 102°30_E",24.233333,La20-40,102.5,Lo-0-180,75.58333588,MAP600-1200,16.80833244,MAT15,,Tobacco,"Tobacco, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,No_retention,No_Fertilizer,D5-10,D10-20,,6,2,R2,12,ITS1,,Fungal Richness,Fungal Richness,712,69.2820323,624,51.96152423,3,3,-0.131927543,0.005467558,,,,,7.3,-0.070951736,,0.587209302,0.297534369,,NA,NA,,0.058,0.666944808,,NA,NA,,NA,NA,,18,1.284015512,,NA,NA,,18,1.284015512,,49.4071,-0.484507448
46,46E,"Jiang et al., 2022",2022,"Yunnan Academy of Tobacco Agricultural Sciences’ Research Station in Yuxi, Yunnan, China","24°14_N, 102°30_E",24.233333,La20-40,102.5,Lo-0-180,75.58333588,MAP600-1200,16.80833244,MAT15,,Tobacco,"Tobacco, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,No_retention,Fertilizer,D5-10,D10-20,,6,2,R2,12,ITS1,,Fungal Richness,Fungal Richness,820,79.67433715,718,64.08587988,3,3,-0.132834771,0.005802487,,,,,6.7,-0.030305349,,0.622093023,0.194705616,,NA,NA,,0.055,0.637057714,,NA,NA,,NA,NA,,38,0.926762032,,NA,NA,,38,0.926762032,,90.9091,0.193135276
46,46F,"Jiang et al., 2022",2022,"Yunnan Academy of Tobacco Agricultural Sciences’ Research Station in Yuxi, Yunnan, China","24°14_N, 102°30_E",24.233333,La20-40,102.5,Lo-0-180,75.58333588,MAP600-1200,16.80833244,MAT15,,Tobacco,"Tobacco, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,No_retention,Fertilizer,D5-10,D10-20,,6,2,R2,12,ITS1,,Fungal Richness,Fungal Richness,859,38.10511777,824,19.05255888,3,3,-0.041598392,0.000834142,,,,,7,-0.028987537,,0.691860465,0.162518929,,NA,NA,,0.076,0.146603474,,NA,NA,,NA,NA,,35,0.73511138,,NA,NA,,35,0.73511138,,85.3755,0.567521659
47,,"Jiao et al., 2019",2019,"Huairou District, Beijing","116°37_E, 40°44_N",40.733333,La40,116.616667,Lo-0-180,39.5,MAP600,9.691666603,MAT8-15,,Ginseng,"Ginseng, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,10,ITS1,,Fungal Richness,Fungal Richness,894.416,89.4416,851.231,85.1231,3,3,-0.049487454,0.006666667,,,,,7.425,-0.01593094,,1.146930233,-0.252578167,,NA,NA,,0.134783,-0.047799432,,NA,NA,,NA,NA,,43.3155,0.105359823,,187.701,-0.187465263,,73.7968,0,,NA,NA
47,,"Jiao et al., 2019",2019,"Huairou District, Beijing","116°37_E, 40°44_N",40.733333,La40,116.616667,Lo-0-180,39.5,MAP600,9.691666603,MAT8-15,,Ginseng,"Ginseng, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,10,ITS1,,Fungal Richness,Fungal Richness,894.416,89.4416,791.953,79.1953,3,3,-0.121668945,0.006666667,,,,,7.425,-0.022431534,,1.146930233,-0.3312525,,NA,NA,,0.134783,-0.24968668,,NA,NA,,NA,NA,,43.3155,-0.730888041,,187.701,-0.572525005,,73.7968,-0.217723411,,NA,NA
47,,"Jiao et al., 2019",2019,"Huairou District, Beijing","116°37_E, 40°44_N",40.733333,La40,116.616667,Lo-0-180,39.5,MAP600,9.691666603,MAT8-15,,Ginseng,"Ginseng, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,10,ITS1,,Fungal Richness,Fungal Richness,894.416,89.4416,971.798,97.1798,3,3,0.082976973,0.006666667,,,,,7.425,-0.018298385,,1.146930233,-0.072085481,,NA,NA,,0.134783,-0.020561171,,NA,NA,,NA,NA,,43.3155,-0.810931948,,187.701,-0.48551048,,73.7968,-0.332133507,,NA,NA
47,,"Jiao et al., 2019",2019,"Huairou District, Beijing","116°37_E, 40°44_N",40.733333,La40,116.616667,Lo-0-180,39.5,MAP600,9.691666603,MAT8-15,,Maize,"Ginseng, Maize",Ginseng,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Araliaceae,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,10,ITS1,,Fungal Richness,Fungal Richness,930.594,93.0594,851.231,85.1231,3,3,-0.089139555,0.006666667,,,,,7.21438,0.012845488,,1.252122093,-0.340328943,,NA,NA,,0.138923,-0.078053177,,NA,NA,,NA,NA,,36.8984,0.265702172,,123.529,0.230909062,,64.1711,0.139762417,,NA,NA
47,,"Jiao et al., 2019",2019,"Huairou District, Beijing","116°37_E, 40°44_N",40.733333,La40,116.616667,Lo-0-180,39.5,MAP600,9.691666603,MAT8-15,,Maize,"Ginseng, Maize",Ginseng,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Araliaceae,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,10,ITS1,,Fungal Richness,Fungal Richness,930.594,93.0594,791.953,79.1953,3,3,-0.161321045,0.006666667,,,,,7.21438,0.006344894,,1.252122093,-0.419003276,,NA,NA,,0.138923,-0.279940425,,NA,NA,,NA,NA,,36.8984,-0.570545692,,123.529,-0.15415068,,64.1711,-0.077960994,,NA,NA
47,,"Jiao et al., 2019",2019,"Huairou District, Beijing","116°37_E, 40°44_N",40.733333,La40,116.616667,Lo-0-180,39.5,MAP600,9.691666603,MAT8-15,,Maize,"Ginseng, Maize",Ginseng,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Araliaceae,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,10,ITS1,,Fungal Richness,Fungal Richness,930.594,93.0594,971.798,97.1798,3,3,0.043324872,0.006666667,,,,,7.21438,0.010478043,,1.252122093,-0.159836257,,NA,NA,,0.138923,-0.050814916,,NA,NA,,NA,NA,,36.8984,-0.650589599,,123.529,-0.067136155,,64.1711,-0.19237109,,NA,NA
52,52A,"Li et al., 2023 (a)",2023,"Zhaodong City, Heilongjiang Province, China","125°45_E, 46°12_N",46.2,La40,125.75,Lo-0-180,40,MAP600,3.891666651,MAT8,,Alfalfa,"Alfalfa, Oat, Tall wheatgrass","Oat, Tall wheatgrass",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D3-5,D10-20,,4,3,R3,12,ITS1,,Fungal Richness,Fungal Richness,233.99,23.399,342.4,34.24,3,3,0.380701265,0.006666667,,,,,8.389473684,-0.013897886,,2.829466357,0.043524367,,NA,NA,,2.11,0.018779895,,NA,NA,,NA,NA,,49.16,0.175142335,,43.61,0.16842897,,NA,NA,,NA,NA
52,52B,"Li et al., 2023 (a)",2023,"Zhaodong City, Heilongjiang Province, China","125°45_E, 46°12_N",46.2,La40,125.75,Lo-0-180,40,MAP600,3.891666651,MAT8,,Alfalfa,"Alfalfa, Oat, Tall wheatgrass","Oat, Tall wheatgrass",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D3-5,D10-20,,4,3,R3,12,ITS1,,Fungal Richness,Fungal Richness,283.75,28.375,284.02,28.402,3,3,0.000951089,0.006666667,,,,,8.389473684,-0.013897886,,2.829466357,0.043524367,,NA,NA,,2.11,0.018779895,,NA,NA,,NA,NA,,49.16,0.175142335,,43.61,0.16842897,,NA,NA,,NA,NA
62,62C,"Lin et al., 2023",2023,"Agricultural Science Center Community Sugar Beet Research Institute, City of Shihezi, Xinjiang autonomous region","86°03_E, 44°19_N",44.316667,La40,86.05,Lo-0-180,12.58333302,MAP600,9.058333397,MAT8-15,,Sugar beet,"Winter wheat, Sugar beet",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Amaranthaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D10,D30,,17,2,R2,34,ITS2,,Fungal Richness,Fungal Richness,463.3,46.33,354.3,35.43,3,3,-0.268230781,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
62,62D,"Lin et al., 2023",2023,"Agricultural Science Center Community Sugar Beet Research Institute, City of Shihezi, Xinjiang autonomous region","86°03_E, 44°19_N",44.316667,La40,86.05,Lo-0-180,12.58333302,MAP600,9.058333397,MAT8-15,,Sugar beet,"Winter wheat, Sugar beet",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Amaranthaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D10,D30,,17,2,R2,34,ITS2,,Fungal Richness,Fungal Richness,386.7,38.67,386.7,38.67,3,3,0,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
62,62G,"Lin et al., 2023",2023,"Agricultural Science Center Community Sugar Beet Research Institute, City of Shihezi, Xinjiang autonomous region","86°03_E, 44°19_N",44.316667,La40,86.05,Lo-0-180,12.58333302,MAP600,9.058333397,MAT8-15,,Sugar beet,"Winter wheat, Sugar beet",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Amaranthaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D10,D30,,17,2,R2,34,ITS2,,Fungal Richness,Fungal Richness,512.7,51.27,424.7,42.47,3,3,-0.188307841,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
